id,time,latitude,longitude,speed
200,2012122412,72N,519E,30
200,2012122418,67N,507E,25
200,2012122500,62N,496E,20
201,2013050918,44N,930E,20
201,2013051000,45N,935E,25
201,2013051006,49N,930E,35
201,2013051012,54N,925E,35
201,2013051018,62N,918E,35
201,2013051100,71N,909E,40
201,2013051106,80N,898E,45
201,2013051112,86N,889E,45
201,2013051118,91N,883E,45
201,2013051200,95N,878E,45
201,2013051206,99N,874E,45
201,2013051212,103N,870E,45
201,2013051218,108N,867E,45
201,2013051300,114N,865E,45
201,2013051306,119N,862E,45
201,2013051312,123N,856E,45
201,2013051318,131N,854E,45
201,2013051400,137N,854E,45
201,2013051406,142N,858E,45
201,2013051412,147N,862E,45
201,2013051418,156N,867E,45
201,2013051500,165N,872E,45
201,2013051506,175N,876E,45
201,2013051512,185N,884E,45
201,2013051518,197N,890E,45
201,2013051600,207N,899E,45
201,2013051606,224N,911E,40
201,2013051612,243N,926E,35
202,2013100712,118N,976E,20
202,2013100718,121N,964E,25
202,2013100800,123N,956E,25
202,2013100806,126N,951E,25
202,2013100812,127N,945E,30
202,2013100818,129N,939E,30
202,2013100900,132N,934E,35
202,2013100906,134N,928E,40
202,2013100912,137N,923E,45
202,2013100918,140N,918E,55
202,2013101000,145N,913E,65
202,2013101006,150N,908E,90
202,2013101012,154N,902E,110
202,2013101018,156N,894E,130
202,2013101100,157N,887E,135
202,2013101106,161N,883E,135
202,2013101112,167N,877E,140
202,2013101118,168N,870E,140
202,2013101200,174N,864E,140
202,2013101206,180N,858E,135
202,2013101212,187N,852E,125
202,2013101218,195N,849E,100
202,2013101300,203N,845E,75
202,2013101306,215N,841E,50
202,2013101312,231N,841E,40
203,2013110600,56N,664E,15
203,2013110606,62N,659E,20
203,2013110612,67N,649E,25
203,2013110618,75N,636E,20
203,2013110700,77N,621E,20
203,2013110706,80N,604E,20
203,2013110712,83N,590E,20
203,2013110718,82N,579E,25
203,2013110800,81N,570E,20
203,2013110806,79N,561E,25
203,2013110812,81N,550E,35
203,2013110818,80N,540E,40
203,2013110900,80N,532E,45
203,2013110906,80N,529E,35
203,2013110912,80N,526E,35
203,2013110918,80N,523E,35
203,2013111000,80N,520E,35
203,2013111006,80N,516E,40
203,2013111012,82N,513E,35
203,2013111018,83N,507E,35
203,2013111100,86N,501E,35
203,2013111106,90N,492E,35
203,2013111112,94N,480E,30
203,2013111118,95N,469E,25
203,2013111200,98N,460E,25
204,2013111800,133N,900E,20
204,2013111806,140N,889E,25
204,2013111812,147N,878E,25
204,2013111818,148N,869E,25
204,2013111900,148N,861E,35
204,2013111906,150N,856E,35
204,2013111912,150N,851E,40
204,2013111918,149N,845E,40
204,2013112000,151N,842E,50
204,2013112006,153N,841E,50
204,2013112012,155N,840E,55
204,2013112018,156N,838E,60
204,2013112100,157N,836E,65
204,2013112106,159N,833E,70
204,2013112112,161N,830E,65
204,2013112118,161N,825E,65
204,2013112200,161N,820E,60
204,2013112206,162N,815E,55
204,2013112212,158N,809E,30
204,2013112218,161N,801E,25
204,2013112300,165N,794E,20
204,2013112306,172N,788E,20
205,2013111918,73N,1033E,15
205,2013112000,68N,1031E,15
205,2013112006,69N,1026E,20
205,2013112012,65N,1023E,20
205,2013112018,63N,1020E,15
205,2013112100,63N,1017E,15
205,2013112106,64N,1012E,15
205,2013112112,67N,1006E,15
205,2013112118,67N,999E,15
205,2013112200,66N,994E,20
205,2013112206,63N,990E,20
205,2013112212,63N,985E,20
205,2013112218,68N,983E,25
205,2013112300,73N,978E,25
205,2013112306,80N,972E,25
205,2013112312,87N,966E,35
205,2013112318,94N,961E,35
205,2013112400,100N,954E,40
205,2013112406,106N,946E,45
205,2013112412,110N,939E,50
205,2013112418,114N,933E,55
205,2013112500,117N,927E,60
205,2013112506,119N,922E,65
205,2013112512,121N,917E,70
205,2013112518,123N,912E,75
205,2013112600,125N,905E,75
205,2013112606,127N,897E,75
205,2013112612,129N,889E,75
205,2013112618,132N,881E,70
205,2013112700,136N,870E,70
205,2013112706,139N,859E,65
205,2013112712,139N,852E,65
205,2013112718,141N,842E,50
205,2013112800,146N,830E,40
205,2013112806,150N,820E,35
205,2013112812,154N,811E,35
205,2013112818,154N,800E,25
205,2013112900,161N,788E,20
206,2013120500,90N,843E,15
206,2013120506,91N,841E,20
206,2013120512,92N,839E,25
206,2013120518,94N,838E,25
206,2013120600,96N,837E,30
206,2013120606,97N,837E,35
206,2013120612,98N,838E,40
206,2013120618,100N,839E,45
206,2013120700,102N,841E,50
206,2013120706,104N,843E,55
206,2013120712,108N,844E,55
206,2013120718,113N,845E,60
206,2013120800,119N,845E,65
206,2013120806,124N,847E,65
206,2013120812,129N,847E,65
206,2013120818,134N,846E,65
206,2013120900,139N,846E,60
206,2013120906,143N,847E,60
206,2013120912,146N,849E,65
206,2013120918,148N,850E,65
206,2013121000,150N,851E,70
206,2013121006,154N,853E,85
206,2013121012,152N,849E,80
206,2013121018,149N,844E,65
206,2013121100,145N,840E,50
206,2013121106,139N,837E,45
206,2013121112,134N,832E,45
206,2013121118,128N,827E,30
206,2013121200,121N,819E,30
206,2013121206,113N,812E,30
206,2013121212,103N,806E,25
206,2013121218,101N,788E,25
207,2014010218,76N,855E,15
207,2014010300,77N,851E,20
207,2014010306,79N,848E,25
207,2014010312,82N,846E,25
207,2014010318,85N,843E,25
207,2014010400,88N,838E,30
207,2014010406,90N,833E,35
207,2014010412,91N,828E,35
207,2014010418,92N,824E,40
207,2014010500,93N,822E,40
207,2014010506,93N,819E,40
207,2014010512,93N,817E,35
207,2014010518,93N,815E,35
207,2014010600,93N,813E,35
207,2014010606,91N,810E,30
207,2014010612,88N,807E,25
207,2014010618,84N,803E,25
207,2014010700,79N,799E,25
207,2014010706,76N,796E,25
207,2014010712,74N,792E,25
207,2014010718,75N,789E,25
207,2014010800,77N,785E,25
207,2014010806,78N,780E,25
207,2014010812,80N,771E,20
208,2014060806,124N,683E,20
208,2014060812,128N,680E,20
208,2014060818,130N,678E,25
208,2014060900,132N,676E,25
208,2014060906,134N,677E,30
208,2014060912,138N,685E,30
208,2014060918,145N,692E,30
208,2014061000,151N,690E,35
208,2014061006,157N,686E,40
208,2014061012,161N,681E,45
208,2014061018,164N,676E,50
208,2014061100,166N,672E,55
208,2014061106,170N,667E,55
208,2014061112,175N,662E,55
208,2014061118,177N,657E,55
208,2014061200,180N,652E,55
208,2014061206,182N,646E,45
208,2014061212,186N,642E,40
208,2014061218,193N,641E,35
208,2014061300,204N,646E,25
208,2014061303,207N,644E,25
208,2014061306,212N,640E,20
208,2014061312,214N,640E,20
208,2014061318,215N,642E,20
208,2014061400,216N,645E,20
208,2014061406,217N,648E,15
208,2014061412,217N,652E,15
209,2014100606,107N,961E,15
209,2014100612,107N,959E,20
209,2014100618,108N,956E,25
209,2014100700,110N,952E,25
209,2014100706,112N,947E,25
209,2014100712,114N,942E,30
209,2014100718,118N,935E,30
209,2014100800,122N,927E,35
209,2014100806,126N,917E,40
209,2014100812,130N,907E,45
209,2014100818,133N,900E,50
209,2014100900,135N,894E,55
209,2014100906,137N,889E,60
209,2014100912,140N,885E,60
209,2014100918,143N,881E,60
209,2014101000,147N,877E,65
209,2014101006,150N,873E,65
209,2014101012,154N,869E,75
209,2014101018,157N,862E,85
209,2014101100,158N,857E,95
209,2014101106,161N,852E,105
209,2014101112,162N,849E,115
209,2014101118,167N,846E,115
209,2014101200,171N,841E,115
209,2014101206,176N,834E,115
209,2014101212,180N,829E,105
209,2014101218,188N,822E,80
209,2014101300,199N,816E,55
209,2014101306,210N,813E,40
209,2014101312,220N,812E,30
210,2014102312,108N,621E,15
210,2014102318,111N,618E,15
210,2014102400,113N,616E,20
210,2014102406,116N,615E,20
210,2014102412,118N,617E,20
210,2014102418,120N,620E,25
210,2014102500,123N,623E,30
210,2014102506,129N,624E,30
210,2014102512,135N,628E,35
210,2014102518,139N,630E,35
210,2014102600,141N,630E,40
210,2014102606,142N,630E,45
210,2014102612,143N,630E,55
210,2014102618,145N,629E,55
210,2014102700,147N,628E,65
210,2014102706,148N,625E,70
210,2014102712,150N,623E,80
210,2014102718,151N,621E,90
210,2014102800,155N,617E,95
210,2014102806,160N,617E,100
210,2014102812,168N,618E,115
210,2014102818,177N,616E,115
210,2014102900,180N,616E,105
210,2014102906,185N,618E,95
210,2014102912,188N,622E,80
210,2014102918,191N,629E,70
210,2014103000,196N,635E,60
210,2014103006,199N,640E,50
210,2014103012,200N,645E,45
210,2014103018,204N,648E,35
210,2014103100,207N,650E,30
210,2014103106,210N,651E,25
210,2014103112,214N,650E,25
210,2014103118,217N,647E,20
210,2014110100,217N,642E,20
210,2014110106,217N,638E,20
210,2014110112,217N,633E,15
211,2014110500,128N,878E,20
211,2014110506,130N,876E,20
211,2014110512,133N,874E,25
211,2014110518,135N,872E,30
211,2014110600,138N,870E,35
211,2014110606,134N,878E,30
211,2014110612,133N,882E,25
211,2014110618,134N,883E,25
211,2014110700,138N,882E,25
211,2014110706,142N,877E,25
211,2014110712,142N,872E,25
211,2014110718,143N,867E,25
211,2014110800,145N,858E,20
211,2014110806,143N,851E,20
211,2014110812,140N,842E,20
211,2014110818,141N,833E,20
211,2014110900,145N,827E,20
211,2014110906,149N,822E,20
212,2015060606,131N,685E,25
212,2015060612,138N,686E,25
212,2015060618,145N,686E,25
212,2015060700,152N,686E,30
212,2015060706,157N,685E,40
212,2015060712,164N,685E,40
212,2015060718,172N,685E,40
212,2015060721,175N,683E,40
212,2015060800,179N,676E,40
212,2015060806,181N,668E,45
212,2015060812,188N,663E,45
212,2015060818,194N,657E,50
212,2015060900,202N,651E,50
212,2015060906,206N,641E,50
212,2015060912,209N,635E,50
212,2015060918,210N,627E,55
212,2015061000,210N,619E,55
212,2015061006,209N,616E,55
212,2015061012,208N,614E,50
212,2015061018,206N,614E,45
212,2015061021,207N,615E,45
212,2015061100,208N,610E,45
212,2015061106,208N,606E,45
212,2015061112,208N,603E,40
212,2015061118,208N,601E,35
212,2015061200,208N,600E,35
212,2015061206,207N,598E,30
213,2015072806,207N,908E,25
213,2015072812,210N,908E,30
213,2015072815,211N,910E,30
213,2015072818,210N,911E,30
213,2015072900,209N,912E,35
213,2015072906,210N,912E,35
213,2015072912,212N,912E,40
213,2015072918,214N,913E,40
213,2015073000,216N,915E,45
213,2015073006,219N,916E,45
213,2015073012,221N,915E,40
213,2015073018,226N,914E,35
213,2015073100,230N,909E,30
214,2015100700,127N,713E,25
214,2015100706,125N,714E,30
214,2015100712,126N,716E,30
214,2015100718,128N,717E,30
214,2015100800,129N,715E,30
214,2015100806,129N,713E,30
214,2015100812,132N,711E,30
214,2015100818,134N,709E,30
214,2015100900,136N,707E,30
214,2015100906,139N,705E,35
214,2015100912,143N,702E,30
214,2015100918,147N,699E,30
214,2015101000,149N,696E,30
214,2015101006,151N,694E,30
214,2015101012,153N,695E,25
214,2015101018,155N,696E,25
214,2015101100,157N,695E,25
214,2015101106,159N,693E,20
215,2015102712,107N,651E,25
215,2015102718,111N,649E,25
215,2015102800,116N,647E,30
215,2015102806,121N,647E,35
215,2015102809,125N,648E,35
215,2015102812,128N,649E,45
215,2015102815,130N,648E,45
215,2015102818,131N,646E,45
215,2015102821,132N,643E,45
215,2015102900,134N,642E,50
215,2015102906,138N,637E,55
215,2015102912,142N,631E,65
215,2015102918,142N,624E,80
215,2015103000,142N,618E,100
215,2015103006,141N,611E,130
215,2015103012,140N,606E,125
215,2015103018,139N,601E,120
215,2015103100,138N,595E,115
215,2015103106,138N,587E,110
215,2015103112,138N,579E,110
215,2015103118,137N,572E,110
215,2015110100,136N,564E,115
215,2015110106,135N,557E,115
215,2015110112,135N,547E,120
215,2015110118,134N,536E,120
215,2015110200,132N,526E,110
215,2015110206,133N,516E,105
215,2015110212,134N,506E,100
215,2015110218,137N,496E,90
215,2015110300,140N,489E,75
215,2015110303,140N,484E,60
215,2015110306,139N,479E,50
215,2015110312,140N,476E,40
215,2015110318,143N,474E,30
216,2015110412,140N,669E,20
216,2015110418,140N,664E,25
216,2015110500,141N,658E,30
216,2015110506,140N,648E,35
216,2015110512,139N,639E,35
216,2015110518,137N,632E,40
216,2015110600,135N,625E,40
216,2015110606,133N,619E,45
216,2015110612,131N,613E,45
216,2015110618,129N,607E,45
216,2015110700,128N,600E,55
216,2015110706,127N,593E,65
216,2015110712,128N,583E,80
216,2015110718,128N,573E,90
216,2015110800,127N,561E,105
216,2015110806,126N,549E,110
216,2015110812,126N,535E,95
216,2015110818,124N,521E,80
216,2015110900,122N,508E,70
216,2015110906,122N,495E,60
216,2015110912,124N,486E,50
216,2015110918,126N,481E,40
216,2015111000,128N,476E,30
216,2015111006,132N,471E,25
216,2015111012,137N,467E,20
217,2016051700,100N,808E,25
217,2016051706,105N,812E,25
217,2016051712,113N,815E,30
217,2016051718,124N,816E,35
217,2016051800,132N,816E,40
217,2016051806,139N,816E,45
217,2016051812,144N,816E,45
217,2016051818,149N,816E,45
217,2016051900,151N,818E,45
217,2016051906,152N,824E,50
217,2016051912,156N,831E,50
217,2016051918,166N,837E,45
217,2016052000,176N,846E,45
217,2016052006,187N,857E,50
217,2016052012,191N,869E,55
217,2016052018,200N,882E,55
217,2016052100,207N,898E,60
217,2016052106,220N,910E,55
217,2016052112,238N,920E,40
218,2016062606,217N,678E,25
218,2016062612,218N,671E,25
218,2016062618,219N,665E,30
218,2016062700,220N,656E,35
218,2016062706,219N,647E,40
218,2016062712,216N,642E,40
218,2016062718,214N,639E,30
218,2016062800,212N,637E,25
218,2016062806,209N,634E,20
219,2016102200,140N,903E,25
219,2016102206,146N,915E,25
219,2016102212,149N,921E,25
219,2016102218,153N,924E,25
219,2016102300,155N,925E,25
219,2016102306,157N,926E,30
219,2016102312,158N,928E,30
219,2016102318,160N,930E,30
219,2016102400,161N,930E,30
219,2016102403,163N,930E,30
219,2016102406,165N,930E,30
219,2016102409,167N,926E,30
219,2016102412,167N,923E,30
219,2016102418,166N,920E,30
219,2016102500,166N,917E,35
219,2016102506,166N,913E,40
219,2016102512,166N,906E,35
219,2016102518,165N,898E,35
219,2016102600,161N,890E,35
219,2016102606,161N,878E,30
219,2016102612,160N,869E,30
219,2016102618,159N,861E,25
219,2016102700,158N,852E,25
219,2016102706,158N,842E,25
219,2016102712,156N,836E,25
219,2016102718,153N,830E,25
219,2016102800,151N,826E,25
219,2016102806,149N,821E,25
219,2016102812,146N,817E,25
219,2016102818,143N,813E,20
219,2016102900,142N,812E,20
219,2016102906,140N,810E,20
220,2016112912,72N,879E,30
220,2016112918,78N,869E,35
220,2016113000,85N,860E,40
220,2016113006,94N,847E,45
220,2016113012,98N,838E,45
220,2016113018,102N,829E,45
220,2016120100,103N,821E,40
220,2016120106,104N,813E,40
220,2016120112,108N,805E,35
220,2016120118,108N,801E,25
220,2016120200,109N,796E,20
220,2016120206,110N,789E,20
221,2016120606,78N,917E,30
221,2016120612,83N,914E,30
221,2016120618,87N,915E,30
221,2016120700,94N,915E,30
221,2016120706,100N,918E,30
221,2016120712,105N,920E,30
221,2016120718,108N,920E,40
221,2016120800,110N,920E,45
221,2016120806,112N,920E,45
221,2016120812,112N,918E,45
221,2016120818,113N,915E,45
221,2016120900,115N,910E,45
221,2016120906,118N,906E,45
221,2016120912,121N,900E,50
221,2016120918,124N,891E,55
221,2016121000,126N,881E,55
221,2016121006,128N,871E,60
221,2016121012,128N,863E,65
221,2016121018,128N,854E,70
221,2016121100,128N,849E,75
221,2016121106,130N,839E,75
221,2016121112,131N,833E,75
221,2016121118,131N,824E,80
221,2016121121,131N,821E,85
221,2016121200,132N,818E,80
221,2016121206,132N,809E,80
221,2016121212,132N,798E,65
221,2016121218,132N,788E,50
221,2016121300,131N,778E,30
221,2016121306,130N,770E,25
221,2016121312,131N,760E,25
221,2016121318,132N,751E,20
221,2016121400,132N,740E,20
221,2016121406,131N,732E,20
221,2016121412,129N,726E,25
221,2016121418,126N,718E,25
221,2016121500,122N,710E,25
221,2016121506,118N,702E,25
221,2016121512,114N,695E,25
221,2016121518,111N,685E,25
221,2016121600,112N,675E,30
221,2016121606,112N,664E,30
221,2016121612,112N,654E,30
221,2016121618,111N,642E,30
221,2016121700,108N,623E,30
221,2016121706,106N,610E,30
221,2016121712,104N,598E,30
221,2016121718,98N,584E,35
221,2016121800,94N,568E,35
221,2016121806,93N,554E,35
221,2016121812,93N,537E,35
221,2016121818,92N,521E,35
221,2016121900,89N,510E,25
222,2017041400,82N,853E,25
222,2017041406,94N,861E,25
222,2017041412,105N,869E,25
222,2017041418,113N,876E,25
222,2017041500,123N,884E,30
222,2017041506,134N,894E,35
222,2017041512,142N,903E,40
222,2017041518,149N,911E,45
222,2017041600,158N,919E,50
222,2017041606,174N,929E,50
222,2017041612,184N,936E,45
222,2017041618,192N,942E,35
222,2017041700,201N,953E,30
223,2017052706,139N,874E,25
223,2017052712,138N,884E,30
223,2017052718,139N,892E,35
223,2017052800,143N,900E,35
223,2017052806,152N,908E,35
223,2017052812,158N,910E,40
223,2017052818,163N,910E,45
223,2017052900,170N,912E,50
223,2017052906,177N,915E,55
223,2017052912,187N,917E,60
223,2017052918,197N,917E,70
223,2017053000,209N,920E,80
223,2017053006,232N,921E,55
223,2017053012,251N,925E,40
223,2017053018,260N,933E,30
224,2017112818,60N,822E,30
224,2017112900,59N,817E,30
224,2017112906,59N,808E,30
224,2017112912,62N,797E,35
224,2017112918,67N,788E,40
224,2017113000,72N,779E,45
224,2017113006,78N,766E,50
224,2017113012,81N,758E,55
224,2017113018,85N,749E,60
224,2017120100,87N,742E,65
224,2017120106,88N,733E,70
224,2017120112,88N,728E,75
224,2017120118,89N,721E,80
224,2017120200,93N,715E,85
224,2017120206,98N,710E,90
224,2017120212,104N,703E,100
224,2017120218,109N,697E,95
224,2017120300,113N,693E,90
224,2017120306,121N,689E,80
224,2017120312,128N,687E,75
224,2017120318,135N,685E,75
224,2017120400,141N,685E,75
224,2017120406,147N,687E,70
224,2017120412,155N,692E,65
224,2017120418,166N,700E,60
224,2017120500,177N,709E,50
224,2017120506,183N,715E,35
224,2017120512,185N,718E,30
225,2017120806,172N,863E,40
225,2017120812,177N,864E,45
225,2017120818,181N,865E,40
225,2017120900,184N,866E,35
225,2017120906,189N,869E,30
225,2017120912,193N,873E,30
225,2017120918,198N,876E,25
225,2017121000,204N,881E,25
225,2017121006,211N,887E,20
226,2018051518,113N,537E,20
226,2018051600,120N,527E,25
226,2018051606,127N,516E,25
226,2018051612,131N,506E,30
226,2018051618,132N,497E,35
226,2018051700,132N,493E,40
226,2018051706,132N,489E,45
226,2018051712,130N,481E,50
226,2018051718,124N,470E,50
226,2018051800,119N,464E,50
226,2018051806,117N,459E,55
226,2018051812,115N,455E,60
226,2018051818,112N,451E,65
226,2018051900,109N,447E,60
226,2018051906,106N,443E,55
226,2018051912,103N,439E,50
226,2018051918,100N,435E,45
226,2018052000,99N,428E,40
226,2018052006,98N,418E,30
227,2018052106,79N,586E,25
227,2018052112,83N,582E,25
227,2018052118,87N,578E,30
227,2018052200,91N,575E,35
227,2018052206,96N,572E,35
227,2018052212,102N,568E,40
227,2018052218,106N,564E,50
227,2018052300,109N,561E,55
227,2018052306,114N,562E,60
227,2018052312,119N,561E,65
227,2018052318,125N,558E,75
227,2018052400,130N,557E,80
227,2018052406,137N,556E,80
227,2018052412,143N,554E,80
227,2018052415,146N,552E,80
227,2018052418,149N,549E,80
227,2018052500,152N,547E,85
227,2018052506,157N,546E,90
227,2018052512,163N,544E,100
227,2018052518,167N,539E,100
227,2018052600,172N,535E,85
227,2018052606,179N,533E,70
227,2018052612,186N,531E,55
227,2018052618,189N,527E,45
227,2018052700,190N,523E,35
227,2018052706,190N,520E,30
228,2018052800,165N,902E,20
228,2018052806,169N,906E,25
228,2018052812,173N,910E,25
228,2018052818,178N,915E,30
228,2018052900,183N,920E,35
228,2018052906,188N,926E,40
228,2018052912,195N,935E,45
228,2018052918,203N,945E,35
228,2018053000,213N,957E,30
229,2018091918,169N,874E,30
229,2018092000,168N,872E,30
229,2018092006,175N,872E,30
229,2018092012,182N,864E,35
229,2018092018,189N,853E,35
229,2018092100,195N,834E,35
229,2018092106,198N,817E,30
229,2018092112,206N,796E,25
230,2018100518,112N,689E,20
230,2018100600,110N,679E,20
230,2018100606,110N,671E,25
230,2018100612,110N,667E,25
230,2018100618,111N,663E,25
230,2018100700,112N,661E,25
230,2018100706,115N,652E,25
230,2018100712,118N,643E,30
230,2018100718,118N,634E,35
230,2018100800,118N,626E,40
230,2018100806,119N,619E,45
230,2018100812,122N,616E,50
230,2018100818,124N,612E,55
230,2018100900,127N,608E,55
230,2018100906,129N,606E,60
230,2018100912,131N,604E,60
230,2018100918,137N,598E,65
230,2018101000,139N,593E,70
230,2018101006,142N,590E,75
230,2018101012,144N,586E,85
230,2018101018,144N,584E,85
230,2018101100,144N,582E,75
230,2018101106,144N,580E,70
230,2018101112,145N,579E,60
230,2018101118,146N,578E,50
230,2018101200,146N,576E,45
230,2018101206,146N,574E,40
230,2018101212,146N,569E,40
230,2018101218,147N,564E,40
230,2018101300,147N,558E,40
230,2018101306,148N,553E,40
230,2018101312,149N,546E,40
230,2018101318,151N,537E,40
230,2018101400,155N,528E,35
230,2018101406,158N,522E,35
230,2018101412,162N,516E,30
230,2018101418,165N,510E,25
231,2018100800,142N,884E,20
231,2018100806,142N,880E,25
231,2018100812,143N,876E,30
231,2018100818,144N,873E,30
231,2018100900,146N,871E,35
231,2018100906,148N,869E,40
231,2018100912,151N,868E,45
231,2018100918,156N,866E,50
231,2018101000,161N,862E,65
231,2018101006,169N,857E,75
231,2018101012,176N,853E,90
231,2018101018,183N,848E,105
231,2018101100,187N,843E,100
231,2018101106,190N,839E,80
231,2018101112,195N,838E,65
231,2018101118,199N,841E,55
231,2018101200,206N,847E,40
231,2018101206,213N,855E,30
232,2018111012,129N,902E,30
232,2018111018,132N,897E,35
232,2018111100,133N,891E,35
232,2018111106,134N,884E,35
232,2018111112,131N,874E,35
232,2018111118,128N,872E,35
232,2018111200,125N,873E,35
232,2018111206,123N,876E,35
232,2018111212,129N,878E,30
232,2018111218,134N,876E,30
232,2018111300,139N,872E,30
232,2018111306,138N,865E,30
232,2018111312,136N,861E,30
232,2018111318,134N,858E,35
232,2018111400,131N,854E,40
232,2018111406,128N,851E,45
232,2018111412,123N,845E,50
232,2018111418,120N,839E,50
232,2018111500,116N,831E,55
232,2018111506,113N,823E,65
232,2018111512,109N,812E,70
232,2018111518,106N,802E,80
232,2018111600,105N,791E,70
232,2018111606,104N,777E,55
232,2018111612,100N,762E,45
232,2018111618,97N,752E,40
232,2018111700,96N,740E,40
232,2018111706,98N,728E,40
232,2018111712,100N,719E,40
232,2018111718,103N,709E,35
232,2018111800,105N,700E,30
232,2018111806,105N,691E,25
232,2018111812,105N,684E,20
232,2018111818,105N,675E,20
232,2018111900,105N,667E,20
232,2018111906,105N,659E,20
233,2018121312,69N,889E,30
233,2018121318,74N,881E,30
233,2018121400,76N,877E,30
233,2018121406,78N,873E,30
233,2018121412,80N,868E,30
233,2018121418,85N,863E,30
233,2018121500,90N,859E,30
233,2018121506,97N,854E,35
233,2018121512,101N,849E,40
233,2018121518,106N,845E,45
233,2018121600,114N,843E,45
233,2018121606,123N,839E,50
233,2018121612,134N,831E,55
233,2018121618,141N,828E,55
233,2018121700,148N,826E,50
233,2018121706,158N,824E,40
233,2018121712,168N,825E,30
233,2018121718,181N,830E,25
234,2019042518,19N,902E,25
234,2019042600,22N,900E,25
234,2019042606,25N,897E,25
234,2019042612,32N,899E,25
234,2019042618,39N,901E,30
234,2019042700,46N,900E,35
234,2019042706,51N,902E,45
234,2019042712,61N,899E,45
234,2019042718,66N,887E,45
234,2019042800,69N,883E,45
234,2019042806,73N,883E,45
234,2019042812,77N,882E,45
234,2019042818,80N,880E,45
234,2019042900,86N,878E,45
234,2019042906,94N,874E,50
234,2019042912,103N,874E,60
234,2019042918,110N,869E,70
234,2019043000,119N,865E,85
234,2019043006,128N,858E,90
234,2019043012,132N,849E,95
234,2019043018,135N,844E,105
234,2019050100,139N,841E,105
234,2019050106,142N,841E,105
234,2019050112,148N,842E,105
234,2019050118,152N,843E,105
234,2019050200,158N,846E,110
234,2019050206,168N,848E,120
234,2019050212,176N,848E,150
234,2019050218,183N,850E,145
234,2019050300,191N,855E,135
234,2019050306,202N,859E,115
234,2019050312,213N,865E,75
234,2019050318,222N,877E,55
234,2019050400,234N,888E,40
234,2019050406,246N,900E,30
235,2019060818,105N,727E,15
235,2019060900,101N,719E,20
235,2019060906,104N,714E,20
235,2019060912,109N,711E,25
235,2019060918,115N,712E,30
235,2019061000,121N,710E,30
235,2019061006,127N,708E,35
235,2019061012,133N,706E,45
235,2019061018,139N,705E,45
235,2019061100,145N,708E,50
235,2019061106,152N,709E,55
235,2019061112,160N,709E,70
235,2019061118,169N,706E,80
235,2019061200,176N,702E,95
235,2019061206,184N,700E,95
235,2019061212,190N,698E,90
235,2019061218,196N,697E,85
235,2019061300,200N,696E,85
235,2019061306,205N,694E,95
235,2019061312,208N,691E,100
235,2019061318,209N,689E,100
235,2019061400,210N,686E,95
235,2019061406,209N,685E,90
235,2019061412,208N,684E,75
235,2019061418,207N,680E,75
235,2019061500,206N,676E,80
235,2019061506,205N,669E,80
235,2019061512,206N,664E,75
235,2019061518,207N,659E,70
235,2019061600,208N,654E,65
235,2019061606,207N,652E,60
235,2019061612,205N,653E,55
235,2019061615,205N,657E,45
235,2019061618,208N,661E,40
235,2019061700,216N,666E,35
235,2019061706,219N,670E,30
235,2019061712,225N,679E,25
235,2019061718,231N,683E,20
235,2019061800,232N,690E,20
235,2019061806,230N,702E,20
236,2019092018,193N,713E,20
236,2019092100,191N,709E,20
236,2019092106,191N,706E,20
236,2019092112,192N,703E,20
236,2019092118,193N,699E,20
236,2019092200,196N,695E,25
236,2019092206,200N,688E,30
236,2019092212,204N,680E,35
236,2019092218,204N,670E,35
236,2019092300,202N,659E,50
236,2019092306,202N,647E,55
236,2019092312,202N,635E,70
236,2019092318,202N,623E,80
236,2019092400,201N,609E,90
236,2019092406,200N,596E,90
236,2019092412,198N,583E,75
236,2019092418,197N,570E,60
236,2019092500,196N,560E,45
236,2019092506,192N,550E,30
236,2019092512,192N,540E,25
236,2019092518,190N,528E,20
236,2019092600,189N,517E,20
236,2019092606,188N,505E,20
237,2019102218,147N,664E,20
237,2019102300,151N,672E,20
237,2019102306,153N,681E,20
237,2019102312,155N,690E,20
237,2019102318,156N,701E,25
237,2019102400,155N,705E,25
237,2019102406,151N,708E,30
237,2019102412,154N,711E,30
237,2019102418,154N,713E,35
237,2019102500,156N,716E,45
237,2019102506,159N,718E,50
237,2019102512,162N,719E,55
237,2019102518,165N,714E,65
237,2019102600,166N,707E,70
237,2019102606,166N,700E,80
237,2019102612,167N,694E,95
237,2019102618,168N,689E,120
237,2019102700,170N,682E,135
237,2019102706,173N,675E,135
237,2019102712,175N,669E,130
237,2019102718,179N,662E,125
237,2019102800,182N,655E,130
237,2019102806,183N,648E,130
237,2019102812,185N,644E,125
237,2019102818,188N,640E,120
237,2019102900,191N,636E,115
237,2019102906,194N,633E,110
237,2019102912,196N,630E,100
237,2019102918,196N,627E,95
237,2019103000,195N,622E,85
237,2019103006,192N,618E,70
237,2019103012,189N,613E,60
237,2019103018,187N,606E,50
237,2019103100,182N,602E,40
237,2019103106,177N,599E,35
237,2019103112,174N,598E,35
237,2019103118,170N,596E,25
237,2019110100,164N,593E,25
237,2019110106,159N,585E,25
237,2019110112,153N,577E,25
237,2019110118,143N,572E,25
237,2019110200,138N,563E,25
237,2019110206,134N,545E,25
237,2019110212,127N,530E,25
237,2019110215,121N,522E,20
237,2019110218,111N,519E,20
